Date,Service,Description,Environment,Cost,
2025-11-09,EC2,GB - regional data transfer - in/out/between EC2 AZs or using elastic IPs or ELB,dev-smartmobility,0.00,
2025-11-10,EC2,GB - regional data transfer - in/out/between EC2 AZs or using elastic IPs or ELB,dev-smartmobility,0.00,
2025-11-11,EC2,GB - regional data transfer - in/out/between EC2 AZs or using elastic IPs or ELB,dev-smartmobility,0.01,
2025-11-12,EC2,GB - regional data transfer - in/out/between EC2 AZs or using elastic IPs or ELB,dev-smartmobility,0.01,
2025-11-13,EC2,GB - regional data transfer - in/out/between EC2 AZs or using elastic IPs or ELB,dev-smartmobility,0.01,
2025-11-14,EC2,GB - regional data transfer - in/out/between EC2 AZs or using elastic IPs or ELB,dev-smartmobility,0.01,
2025-11-15,EC2,GB - regional data transfer - in/out/between EC2 AZs or using elastic IPs or ELB,dev-smartmobility,0.00,
2025-11-16,EC2,GB - regional data transfer - in/out/between EC2 AZs or using elastic IPs or ELB,dev-smartmobility,0.00,
2025-11-17,EC2,GB - regional data transfer - in/out/between EC2 AZs or using elastic IPs or ELB,dev-smartmobility,0.00,
2025-11-18,EC2,GB - regional data transfer - in/out/between EC2 AZs or using elastic IPs or ELB,dev-smartmobility,0.01,
2025-11-19,EC2,GB - regional data transfer - in/out/between EC2 AZs or using elastic IPs or ELB,dev-smartmobility,0.01,
2025-11-20,EC2,GB - regional data transfer - in/out/between EC2 AZs or using elastic IPs or ELB,dev-smartmobility,0.01,
2025-11-21,EC2,GB - regional data transfer - in/out/between EC2 AZs or using elastic IPs or ELB,dev-smartmobility,0.00,
2025-11-22,EC2,GB - regional data transfer - in/out/between EC2 AZs or using elastic IPs or ELB,dev-smartmobility,0.00,
2025-11-23,EC2,GB - regional data transfer - in/out/between EC2 AZs or using elastic IPs or ELB,dev-smartmobility,0.00,
2025-11-24,EC2,GB - regional data transfer - in/out/between EC2 AZs or using elastic IPs or ELB,dev-smartmobility,0.01,
2025-11-25,EC2,GB - regional data transfer - in/out/between EC2 AZs or using elastic IPs or ELB,dev-smartmobility,0.00,
2025-11-26,EC2,GB - regional data transfer - in/out/between EC2 AZs or using elastic IPs or ELB,dev-smartmobility,0.01,
2025-11-27,EC2,GB - regional data transfer - in/out/between EC2 AZs or using elastic IPs or ELB,dev-smartmobility,0.00,
2025-11-28,EC2,GB - regional data transfer - in/out/between EC2 AZs or using elastic IPs or ELB,dev-smartmobility,0.00,
2025-11-29,EC2,GB - regional data transfer - in/out/between EC2 AZs or using elastic IPs or ELB,dev-smartmobility,0.00,
2025-11-30,EC2,GB - regional data transfer - in/out/between EC2 AZs or using elastic IPs or ELB,dev-smartmobility,0.00,
2025-11-01,EC2,GB - first 10 TB / month data transfer out beyond the global free tier,prd-smartmobility,0.00,
2025-11-02,EC2,GB - first 10 TB / month data transfer out beyond the global free tier,prd-smartmobility,0.00,
2025-11-03,EC2,GB - first 10 TB / month data transfer out beyond the global free tier,prd-smartmobility,0.00,
2025-11-04,EC2,GB - first 10 TB / month data transfer out beyond the global free tier,prd-smartmobility,0.00,
2025-11-05,EC2,GB - first 10 TB / month data transfer out beyond the global free tier,prd-smartmobility,0.00,
2025-11-06,EC2,GB - first 10 TB / month data transfer out beyond the global free tier,prd-smartmobility,0.00,
2025-11-07,EC2,GB - first 10 TB / month data transfer out beyond the global free tier,prd-smartmobility,0.00,
2025-11-08,EC2,GB - first 10 TB / month data transfer out beyond the global free tier,prd-smartmobility,0.00,
2025-11-09,EC2,GB - first 10 TB / month data transfer out beyond the global free tier,prd-smartmobility,0.00,
2025-11-10,EC2,GB - first 10 TB / month data transfer out beyond the global free tier,prd-smartmobility,0.00,
2025-11-11,EC2,GB - first 10 TB / month data transfer out beyond the global free tier,prd-smartmobility,0.00,
2025-11-12,EC2,GB - first 10 TB / month data transfer out beyond the global free tier,prd-smartmobility,0.00,
2025-11-13,EC2,GB - first 10 TB / month data transfer out beyond the global free tier,prd-smartmobility,0.00,
2025-11-14,EC2,GB - first 10 TB / month data transfer out beyond the global free tier,prd-smartmobility,0.00,
2025-11-15,EC2,GB - first 10 TB / month data transfer out beyond the global free tier,prd-smartmobility,0.00,
2025-11-16,EC2,GB - first 10 TB / month data transfer out beyond the global free tier,prd-smartmobility,0.00,
2025-11-17,EC2,GB - first 10 TB / month data transfer out beyond the global free tier,prd-smartmobility,0.00,
2025-11-18,EC2,GB - first 10 TB / month data transfer out beyond the global free tier,prd-smartmobility,0.00,
2025-11-19,EC2,GB - first 10 TB / month data transfer out beyond the global free tier,prd-smartmobility,0.00,
2025-11-20,EC2,GB - first 10 TB / month data transfer out beyond the global free tier,prd-smartmobility,0.00,
2025-11-21,EC2,GB - first 10 TB / month data transfer out beyond the global free tier,prd-smartmobility,0.00,
2025-11-22,EC2,GB - first 10 TB / month data transfer out beyond the global free tier,prd-smartmobility,0.00,
2025-11-23,EC2,GB - first 10 TB / month data transfer out beyond the global free tier,prd-smartmobility,0.01,
2025-11-24,EC2,GB - first 10 TB / month data transfer out beyond the global free tier,prd-smartmobility,0.01,
2025-11-25,EC2,GB - first 10 TB / month data transfer out beyond the global free tier,prd-smartmobility,0.02,
2025-11-26,EC2,GB - first 10 TB / month data transfer out beyond the global free tier,prd-smartmobility,0.01,
2025-11-27,EC2,GB - first 10 TB / month data transfer out beyond the global free tier,prd-smartmobility,0.00,
2025-11-28,EC2,GB - first 10 TB / month data transfer out beyond the global free tier,prd-smartmobility,0.00,
2025-11-29,EC2,GB - first 10 TB / month data transfer out beyond the global free tier,prd-smartmobility,0.00,
2025-11-30,EC2,GB - first 10 TB / month data transfer out beyond the global free tier,prd-smartmobility,0.00,
2025-11-01,EC2,GB - first 10 TB / month data transfer out beyond the global free tier,dev-smartmobility,0.00,
2025-11-02,EC2,GB - first 10 TB / month data transfer out beyond the global free tier,dev-smartmobility,0.00,
2025-11-03,EC2,GB - first 10 TB / month data transfer out beyond the global free tier,dev-smartmobility,0.00,
2025-11-04,EC2,GB - first 10 TB / month data transfer out beyond the global free tier,dev-smartmobility,0.00,
2025-11-05,EC2,GB - first 10 TB / month data transfer out beyond the global free tier,dev-smartmobility,0.00,
2025-11-06,EC2,GB - first 10 TB / month data transfer out beyond the global free tier,dev-smartmobility,0.00,
2025-11-07,EC2,GB - first 10 TB / month data transfer out beyond the global free tier,dev-smartmobility,0.00,
2025-11-08,EC2,GB - first 10 TB / month data transfer out beyond the global free tier,dev-smartmobility,0.00,
2025-11-09,EC2,GB - first 10 TB / month data transfer out beyond the global free tier,dev-smartmobility,0.00,
2025-11-10,EC2,GB - first 10 TB / month data transfer out beyond the global free tier,dev-smartmobility,0.00,
2025-11-11,EC2,GB - first 10 TB / month data transfer out beyond the global free tier,dev-smartmobility,0.00,
2025-11-12,EC2,GB - first 10 TB / month data transfer out beyond the global free tier,dev-smartmobility,0.00,
2025-11-13,EC2,GB - first 10 TB / month data transfer out beyond the global free tier,dev-smartmobility,0.00,
2025-11-14,EC2,GB - first 10 TB / month data transfer out beyond the global free tier,dev-smartmobility,0.00,
2025-11-15,EC2,GB - first 10 TB / month data transfer out beyond the global free tier,dev-smartmobility,0.00,
2025-11-16,EC2,GB - first 10 TB / month data transfer out beyond the global free tier,dev-smartmobility,0.00,
2025-11-17,EC2,GB - first 10 TB / month data transfer out beyond the global free tier,dev-smartmobility,0.00,
2025-11-18,EC2,GB - first 10 TB / month data transfer out beyond the global free tier,dev-smartmobility,0.00,
2025-11-19,EC2,GB - first 10 TB / month data transfer out beyond the global free tier,dev-smartmobility,0.00,
2025-11-20,EC2,GB - first 10 TB / month data transfer out beyond the global free tier,dev-smartmobility,0.00,
2025-11-21,EC2,GB - first 10 TB / month data transfer out beyond the global free tier,dev-smartmobility,0.00,
2025-11-22,EC2,GB - first 10 TB / month data transfer out beyond the global free tier,dev-smartmobility,0.00,
2025-11-23,EC2,GB - first 10 TB / month data transfer out beyond the global free tier,dev-smartmobility,0.00,
2025-11-24,EC2,GB - first 10 TB / month data transfer out beyond the global free tier,dev-smartmobility,0.00,
2025-11-25,EC2,GB - first 10 TB / month data transfer out beyond the global free tier,dev-smartmobility,0.00,
2025-11-26,EC2,GB - first 10 TB / month data transfer out beyond the global free tier,dev-smartmobility,0.00,
2025-11-27,EC2,GB - first 10 TB / month data transfer out beyond the global free tier,dev-smartmobility,0.00,
2025-11-28,EC2,GB - first 10 TB / month data transfer out beyond the global free tier,dev-smartmobility,0.00,
2025-11-29,EC2,GB - first 10 TB / month data transfer out beyond the global free tier,dev-smartmobility,0.00,
2025-11-30,EC2,GB - first 10 TB / month data transfer out beyond the global free tier,dev-smartmobility,0.04,
2025-11-01,EC2,GB for EUN1-AWS-Out-Bytes in EU (Stockholm),prd-smartmobility,0.00,
2025-11-02,EC2,GB for EUN1-AWS-Out-Bytes in EU (Stockholm),prd-smartmobility,0.00,
2025-11-03,EC2,GB for EUN1-AWS-Out-Bytes in EU (Stockholm),prd-smartmobility,0.00,
2025-11-04,EC2,GB for EUN1-AWS-Out-Bytes in EU (Stockholm),prd-smartmobility,0.00,
2025-11-05,EC2,GB for EUN1-AWS-Out-Bytes in EU (Stockholm),prd-smartmobility,0.00,
2025-11-06,EC2,GB for EUN1-AWS-Out-Bytes in EU (Stockholm),prd-smartmobility,0.00,
2025-11-07,EC2,GB for EUN1-AWS-Out-Bytes in EU (Stockholm),prd-smartmobility,0.00,
2025-11-08,EC2,GB for EUN1-AWS-Out-Bytes in EU (Stockholm),prd-smartmobility,0.00,
2025-11-09,EC2,GB for EUN1-AWS-Out-Bytes in EU (Stockholm),prd-smartmobility,0.00,
2025-11-10,EC2,GB for EUN1-AWS-Out-Bytes in EU (Stockholm),prd-smartmobility,0.00,
2025-11-11,EC2,GB for EUN1-AWS-Out-Bytes in EU (Stockholm),prd-smartmobility,0.00,
2025-11-12,EC2,GB for EUN1-AWS-Out-Bytes in EU (Stockholm),prd-smartmobility,0.00,
2025-11-13,EC2,GB for EUN1-AWS-Out-Bytes in EU (Stockholm),prd-smartmobility,0.00,
2025-11-14,EC2,GB for EUN1-AWS-Out-Bytes in EU (Stockholm),prd-smartmobility,0.00,
2025-11-15,EC2,GB for EUN1-AWS-Out-Bytes in EU (Stockholm),prd-smartmobility,0.00,
2025-11-16,EC2,GB for EUN1-AWS-Out-Bytes in EU (Stockholm),prd-smartmobility,0.00,
2025-11-17,EC2,GB for EUN1-AWS-Out-Bytes in EU (Stockholm),prd-smartmobility,0.00,
2025-11-18,EC2,GB for EUN1-AWS-Out-Bytes in EU (Stockholm),prd-smartmobility,0.00,
2025-11-19,EC2,GB for EUN1-AWS-Out-Bytes in EU (Stockholm),prd-smartmobility,0.00,
2025-11-20,EC2,GB for EUN1-AWS-Out-Bytes in EU (Stockholm),prd-smartmobility,0.00,
2025-11-21,EC2,GB for EUN1-AWS-Out-Bytes in EU (Stockholm),prd-smartmobility,0.00,
2025-11-22,EC2,GB for EUN1-AWS-Out-Bytes in EU (Stockholm),prd-smartmobility,0.00,
2025-11-23,EC2,GB for EUN1-AWS-Out-Bytes in EU (Stockholm),prd-smartmobility,0.00,
2025-11-24,EC2,GB for EUN1-AWS-Out-Bytes in EU (Stockholm),prd-smartmobility,0.00,
2025-11-25,EC2,GB for EUN1-AWS-Out-Bytes in EU (Stockholm),prd-smartmobility,0.00,
2025-11-26,EC2,GB for EUN1-AWS-Out-Bytes in EU (Stockholm),prd-smartmobility,0.02,
2025-11-27,EC2,GB for EUN1-AWS-Out-Bytes in EU (Stockholm),prd-smartmobility,0.00,
2025-11-28,EC2,GB for EUN1-AWS-Out-Bytes in EU (Stockholm),prd-smartmobility,0.00,
2025-11-29,EC2,GB for EUN1-AWS-Out-Bytes in EU (Stockholm),prd-smartmobility,0.00,
2025-11-30,EC2,GB for EUN1-AWS-Out-Bytes in EU (Stockholm),prd-smartmobility,0.00,
2025-11-01,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Northern Virginia),prd-smartmobility,0.00,
2025-11-02,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Northern Virginia),prd-smartmobility,0.00,
2025-11-03,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Northern Virginia),prd-smartmobility,0.00,
2025-11-04,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Northern Virginia),prd-smartmobility,0.00,
2025-11-05,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Northern Virginia),prd-smartmobility,0.00,
2025-11-06,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Northern Virginia),prd-smartmobility,0.00,
2025-11-07,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Northern Virginia),prd-smartmobility,0.00,
2025-11-08,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Northern Virginia),prd-smartmobility,0.00,
2025-11-09,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Northern Virginia),prd-smartmobility,0.00,
2025-11-10,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Northern Virginia),prd-smartmobility,0.00,
2025-11-11,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Northern Virginia),prd-smartmobility,0.00,
2025-11-12,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Northern Virginia),prd-smartmobility,0.00,
2025-11-13,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Northern Virginia),prd-smartmobility,0.00,
2025-11-14,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Northern Virginia),prd-smartmobility,0.00,
2025-11-15,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Northern Virginia),prd-smartmobility,0.00,
2025-11-16,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Northern Virginia),prd-smartmobility,0.00,
2025-11-17,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Northern Virginia),prd-smartmobility,0.00,
2025-11-18,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Northern Virginia),prd-smartmobility,0.00,
2025-11-19,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Northern Virginia),prd-smartmobility,0.00,
2025-11-20,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Northern Virginia),prd-smartmobility,0.00,
2025-11-21,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Northern Virginia),prd-smartmobility,0.00,
2025-11-22,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Northern Virginia),prd-smartmobility,0.00,
2025-11-23,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Northern Virginia),prd-smartmobility,0.00,
2025-11-24,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Northern Virginia),prd-smartmobility,0.00,
2025-11-25,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Northern Virginia),prd-smartmobility,0.00,
2025-11-26,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Northern Virginia),prd-smartmobility,0.00,
2025-11-27,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Northern Virginia),prd-smartmobility,0.00,
2025-11-28,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Northern Virginia),prd-smartmobility,0.00,
2025-11-29,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Northern Virginia),prd-smartmobility,0.00,
2025-11-30,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Northern Virginia),prd-smartmobility,0.00,
2025-11-01,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Northern Virginia),dev-smartmobility,0.00,
2025-11-02,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Northern Virginia),dev-smartmobility,0.00,
2025-11-03,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Northern Virginia),dev-smartmobility,0.00,
2025-11-04,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Northern Virginia),dev-smartmobility,0.00,
2025-11-05,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Northern Virginia),dev-smartmobility,0.00,
2025-11-06,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Northern Virginia),dev-smartmobility,0.00,
2025-11-07,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Northern Virginia),dev-smartmobility,0.00,
2025-11-08,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Northern Virginia),dev-smartmobility,0.00,
2025-11-09,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Northern Virginia),dev-smartmobility,0.00,
2025-11-10,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Northern Virginia),dev-smartmobility,0.00,
2025-11-11,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Northern Virginia),dev-smartmobility,0.00,
2025-11-12,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Northern Virginia),dev-smartmobility,0.00,
2025-11-13,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Northern Virginia),dev-smartmobility,0.00,
2025-11-14,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Northern Virginia),dev-smartmobility,0.00,
2025-11-15,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Northern Virginia),dev-smartmobility,0.00,
2025-11-16,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Northern Virginia),dev-smartmobility,0.00,
2025-11-17,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Northern Virginia),dev-smartmobility,0.00,
2025-11-18,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Northern Virginia),dev-smartmobility,0.00,
2025-11-19,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Northern Virginia),dev-smartmobility,0.00,
2025-11-20,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Northern Virginia),dev-smartmobility,0.00,
2025-11-21,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Northern Virginia),dev-smartmobility,0.00,
2025-11-22,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Northern Virginia),dev-smartmobility,0.00,
2025-11-23,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Northern Virginia),dev-smartmobility,0.00,
2025-11-24,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Northern Virginia),dev-smartmobility,0.00,
2025-11-25,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Northern Virginia),dev-smartmobility,0.00,
2025-11-26,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Northern Virginia),dev-smartmobility,0.00,
2025-11-27,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Northern Virginia),dev-smartmobility,0.00,
2025-11-28,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Northern Virginia),dev-smartmobility,0.00,
2025-11-29,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Northern Virginia),dev-smartmobility,0.00,
2025-11-30,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Northern Virginia),dev-smartmobility,0.00,
2025-11-01,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Ohio),dev-smartmobility,0.00,
2025-11-02,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Ohio),dev-smartmobility,0.00,
2025-11-03,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Ohio),dev-smartmobility,0.00,
2025-11-04,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Ohio),dev-smartmobility,0.00,
2025-11-05,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Ohio),dev-smartmobility,0.00,
2025-11-06,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Ohio),dev-smartmobility,0.00,
2025-11-07,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Ohio),dev-smartmobility,0.00,
2025-11-08,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Ohio),dev-smartmobility,0.00,
2025-11-09,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Ohio),dev-smartmobility,0.00,
2025-11-10,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Ohio),dev-smartmobility,0.00,
2025-11-11,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Ohio),dev-smartmobility,0.00,
2025-11-12,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Ohio),dev-smartmobility,0.00,
2025-11-13,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Ohio),dev-smartmobility,0.00,
2025-11-14,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Ohio),dev-smartmobility,0.00,
2025-11-15,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Ohio),dev-smartmobility,0.00,
2025-11-16,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Ohio),dev-smartmobility,0.00,
2025-11-17,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Ohio),dev-smartmobility,0.00,
2025-11-18,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Ohio),dev-smartmobility,0.00,
2025-11-19,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Ohio),dev-smartmobility,0.00,
2025-11-20,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Ohio),dev-smartmobility,0.00,
2025-11-21,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Ohio),dev-smartmobility,0.00,
2025-11-22,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Ohio),dev-smartmobility,0.00,
2025-11-23,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Ohio),dev-smartmobility,0.00,
2025-11-24,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Ohio),dev-smartmobility,0.00,
2025-11-25,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Ohio),dev-smartmobility,0.00,
2025-11-26,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Ohio),dev-smartmobility,0.00,
2025-11-27,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Ohio),dev-smartmobility,0.00,
2025-11-28,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Ohio),dev-smartmobility,0.00,
2025-11-29,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Ohio),dev-smartmobility,0.00,
2025-11-30,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Ohio),dev-smartmobility,0.00,
2025-11-01,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Ohio),prd-smartmobility,0.00,
2025-11-02,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Ohio),prd-smartmobility,0.00,
2025-11-03,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Ohio),prd-smartmobility,0.00,
2025-11-04,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Ohio),prd-smartmobility,0.00,
2025-11-05,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Ohio),prd-smartmobility,0.00,
2025-11-06,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Ohio),prd-smartmobility,0.00,
2025-11-07,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Ohio),prd-smartmobility,0.00,
2025-11-08,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Ohio),prd-smartmobility,0.00,
2025-11-09,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Ohio),prd-smartmobility,0.00,
2025-11-10,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Ohio),prd-smartmobility,0.00,
2025-11-11,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Ohio),prd-smartmobility,0.00,
2025-11-12,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Ohio),prd-smartmobility,0.00,
2025-11-13,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Ohio),prd-smartmobility,0.00,
2025-11-14,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Ohio),prd-smartmobility,0.00,
2025-11-15,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Ohio),prd-smartmobility,0.00,
2025-11-16,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Ohio),prd-smartmobility,0.00,
2025-11-17,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Ohio),prd-smartmobility,0.00,
2025-11-18,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Ohio),prd-smartmobility,0.00,
2025-11-19,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Ohio),prd-smartmobility,0.00,
2025-11-20,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Ohio),prd-smartmobility,0.00,
2025-11-21,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Ohio),prd-smartmobility,0.00,
2025-11-22,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Ohio),prd-smartmobility,0.00,
2025-11-23,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Ohio),prd-smartmobility,0.00,
2025-11-24,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Ohio),prd-smartmobility,0.00,
2025-11-25,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Ohio),prd-smartmobility,0.00,
2025-11-26,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Ohio),prd-smartmobility,0.00,
2025-11-27,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Ohio),prd-smartmobility,0.00,
2025-11-28,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Ohio),prd-smartmobility,0.00,
2025-11-29,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Ohio),prd-smartmobility,0.00,
2025-11-30,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Ohio),prd-smartmobility,0.00,
2025-11-01,EC2,GB - Asia Pacific (Seoul) data transfer to US West (Oregon),prd-smartmobility,0.00,
2025-11-02,EC2,GB - Asia Pacific (Seoul) data transfer to US West (Oregon),prd-smartmobility,0.00,
2025-11-03,EC2,GB - Asia Pacific (Seoul) data transfer to US West (Oregon),prd-smartmobility,0.00,
2025-11-04,EC2,GB - Asia Pacific (Seoul) data transfer to US West (Oregon),prd-smartmobility,0.00,
2025-11-05,EC2,GB - Asia Pacific (Seoul) data transfer to US West (Oregon),prd-smartmobility,0.00,
2025-11-06,EC2,GB - Asia Pacific (Seoul) data transfer to US West (Oregon),prd-smartmobility,0.00,
2025-11-07,EC2,GB - Asia Pacific (Seoul) data transfer to US West (Oregon),prd-smartmobility,0.00,
2025-11-08,EC2,GB - Asia Pacific (Seoul) data transfer to US West (Oregon),prd-smartmobility,0.00,
2025-11-09,EC2,GB - Asia Pacific (Seoul) data transfer to US West (Oregon),prd-smartmobility,0.00,
2025-11-10,EC2,GB - Asia Pacific (Seoul) data transfer to US West (Oregon),prd-smartmobility,0.00,
2025-11-11,EC2,GB - Asia Pacific (Seoul) data transfer to US West (Oregon),prd-smartmobility,0.00,
2025-11-12,EC2,GB - Asia Pacific (Seoul) data transfer to US West (Oregon),prd-smartmobility,0.00,
2025-11-13,EC2,GB - Asia Pacific (Seoul) data transfer to US West (Oregon),prd-smartmobility,0.00,
2025-11-14,EC2,GB - Asia Pacific (Seoul) data transfer to US West (Oregon),prd-smartmobility,0.00,
2025-11-15,EC2,GB - Asia Pacific (Seoul) data transfer to US West (Oregon),prd-smartmobility,0.00,
2025-11-16,EC2,GB - Asia Pacific (Seoul) data transfer to US West (Oregon),prd-smartmobility,0.00,
2025-11-17,EC2,GB - Asia Pacific (Seoul) data transfer to US West (Oregon),prd-smartmobility,0.00,
2025-11-18,EC2,GB - Asia Pacific (Seoul) data transfer to US West (Oregon),prd-smartmobility,0.00,
2025-11-19,EC2,GB - Asia Pacific (Seoul) data transfer to US West (Oregon),prd-smartmobility,0.00,
2025-11-20,EC2,GB - Asia Pacific (Seoul) data transfer to US West (Oregon),prd-smartmobility,0.00,
2025-11-21,EC2,GB - Asia Pacific (Seoul) data transfer to US West (Oregon),prd-smartmobility,0.00,
2025-11-22,EC2,GB - Asia Pacific (Seoul) data transfer to US West (Oregon),prd-smartmobility,0.00,
2025-11-23,EC2,GB - Asia Pacific (Seoul) data transfer to US West (Oregon),prd-smartmobility,0.00,
2025-11-24,EC2,GB - Asia Pacific (Seoul) data transfer to US West (Oregon),prd-smartmobility,0.00,
2025-11-25,EC2,GB - Asia Pacific (Seoul) data transfer to US West (Oregon),prd-smartmobility,0.00,
